Time (s),RF (V),DC (V),current (V)
2535.9255321,1.3366,1.357,0.00121323054
2536.12758899,1.3366,1.3576,0.00140544284
2536.32894015,1.3366,1.3582,0.00158669103
2536.52826118,1.3366,1.3588,0.00178659649
2536.72789407,1.3366,1.3594,0.00199441245
2536.92985415,1.3366,1.36,0.00219057277
2537.13145304,1.3366,1.3606,0.00236562097
2537.329988,1.3366,1.3612,0.00251218677
2537.52875614,1.3366,1.3618,0.00261764336
2537.729774,1.3366,1.3624,0.00269810786
2537.92899108,1.3366,1.363,0.00278761282
2538.13036799,1.3366,1.3636,0.00287481809
2538.329458,1.3366,1.3642,0.00296833853
2538.53099799,1.3366,1.3648,0.00303459968
2538.72754312,1.3366,1.3654,0.00310286642
2538.92887998,1.3366,1.366,0.00316384978
2539.1332581,1.3366,1.3666,0.00322615908
2539.33223605,1.3366,1.3672,0.00329998909
2539.52980399,1.3366,1.3678,0.00337961917
2539.73003006,1.3366,1.3684,0.00345084579
2539.93237901,1.3366,1.369,0.00352602531
2540.13505101,1.3366,1.3696,0.00362786249
2540.33232498,1.3366,1.3702,0.00373535341
2540.52885199,1.3366,1.3708,0.00385709426
2540.73053408,1.3366,1.3714,0.00401354327
2540.93206406,1.3366,1.372,0.00419818087
2541.13370705,1.3366,1.3726,0.00441446316
2541.33289599,1.3366,1.3732,0.00466021446
2541.53442812,1.3366,1.3738,0.00491215692
2541.73347497,1.3366,1.3744,0.00516533543
2541.93503809,1.3366,1.375,0.00542901316
2542.13413811,1.3366,1.3756,0.0056882435
2542.33155513,1.3366,1.3762,0.00592447392
2542.53725505,1.3366,1.3768,0.00613521287
2542.73682308,1.3366,1.3774,0.00632114517
2542.93549919,1.3366,1.378,0.00645890779
2543.1318171,1.3366,1.3786,0.00657051021
2543.32952619,1.3366,1.3792,0.00665583218
2543.53487897,1.3366,1.3798,0.00673116245
2543.73390198,1.3366,1.3804,0.00680351567
2543.92764807,1.3366,1.381,0.00686280146
2544.13460016,1.3366,1.3816,0.00693337622
2544.33614612,1.3366,1.3822,0.00701564985
2544.53513718,1.3366,1.3828,0.00710197585
2544.7368381,1.3366,1.3834,0.00721591487
2544.93837714,1.3366,1.384,0.00734740428
2545.13153315,1.3366,1.3846,0.00748347871
2545.33806705,1.3366,1.3852,0.00765520393
2545.53939509,1.3366,1.3858,0.00780795352
2545.73980403,1.3366,1.3864,0.00797869117
2545.93522906,1.3366,1.387,0.00819363382
2546.13772702,1.3366,1.3876,0.00841805574
2546.33913708,1.3366,1.3882,0.0086852239
2546.54065204,1.3366,1.3888,0.00895617638
2546.73396802,1.3366,1.3894,0.00921379232
2546.93871903,1.3366,1.39,0.00949373314
2547.1377871,1.3366,1.3906,0.00979922197
2547.33936214,1.3366,1.3912,0.0101498548
2547.53835011,1.3366,1.3918,0.0104669548
2547.73986197,1.3366,1.3924,0.0107892469
2547.94142103,1.3366,1.393,0.0110810502
2548.14067411,1.3366,1.3936,0.011391518
2548.33951116,1.3366,1.3942,0.0116750142
2548.53933001,1.3366,1.3948,0.0119495617
2548.73782706,1.3366,1.3954,0.0121763741
2548.94013405,1.3366,1.396,0.0123890178
2549.14082098,1.3366,1.3966,0.0125646734
2549.33705807,1.3366,1.3972,0.0127167186
2549.539747,1.3366,1.3978,0.0128326836
2549.74290514,1.3366,1.3984,0.0129271766
2549.94200206,1.3366,1.399,0.0130033788
2550.14093614,1.3366,1.3996,0.0130694178
2550.34247899,1.3366,1.4002,0.0131168289
2550.54411101,1.3366,1.4008,0.0131568379
2550.74305797,1.3366,1.4014,0.0131965401
2550.94363904,1.3366,1.402,0.0132335566
2551.14117312,1.3366,1.4026,0.013268242
2551.34379196,1.3366,1.4032,0.01331139
2551.54544806,1.3366,1.4038,0.0133655374
2551.74605918,1.3366,1.4044,0.0134279531
2551.944911,1.3366,1.405,0.0135132609
2552.14393711,1.3366,1.4056,0.0136205542
2552.34552002,1.3366,1.4062,0.0137431238
2552.54455519,1.3366,1.4068,0.0138878489
2552.746171,1.3366,1.4074,0.0140857824
2552.94027495,1.3366,1.408,0.0143051338
2553.14609003,1.3366,1.4086,0.01458709
2553.34571505,1.3366,1.4092,0.0148598103
2553.54500008,1.3366,1.4098,0.0151691267
2553.74668407,1.3366,1.4104,0.0154805207
2553.94675112,1.3366,1.411,0.0158152472
2554.14832807,1.3366,1.4116,0.0161895447
2554.34719396,1.3366,1.4122,0.01656513
2554.54884219,1.3366,1.4128,0.0169274146
2554.74424505,1.3366,1.4134,0.0172762096
2554.94504309,1.3366,1.414,0.0176199454
2555.14735007,1.3366,1.4146,0.0179553325
2555.34907818,1.3366,1.4152,0.0182739866
2555.54802012,1.3366,1.4158,0.0185376817
2555.74945211,1.3366,1.4164,0.0187891283
2555.94772601,1.3366,1.417,0.0190225696
2556.15003204,1.3366,1.4176,0.0192488215
2556.34929705,1.3366,1.4182,0.0194451903
2556.55065918,1.3366,1.4188,0.0196238419
2556.74757504,1.3366,1.4194,0.0197813698
2556.949893,1.3366,1.42,0.0199308093
2558.27946115,1.3372,1.3,0.00531073092
2558.44906211,1.3372,1.3006,0.00219512213
2558.61651397,1.3372,1.3012,0.00087690805
2558.788939,1.3372,1.3018,0.000503142616
2558.96030402,1.3372,1.3024,0.000423236151
2559.15381217,1.3372,1.303,0.000403309007
2559.34781504,1.3372,1.3036,0.000398831134
2559.55177999,1.3372,1.3042,0.000395247186
2559.75224805,1.3372,1.3048,0.00039375699
2559.94897914,1.3372,1.3054,0.000393813819
2560.15530014,1.3372,1.306,0.000393002788
2560.35090208,1.3372,1.3066,0.000386920579
2560.55659914,1.3372,1.3072,0.000390100018
2560.75375509,1.3372,1.3078,0.000391456048
2560.95529699,1.3372,1.3084,0.000387888009
2561.15560508,1.3372,1.309,0.000387790259
2561.35585618,1.3372,1.3096,0.000389531252
2561.54707503,1.3372,1.3102,0.000394359585
2561.75655508,1.3372,1.3108,0.000391211963
2561.95376706,1.3372,1.3114,0.000386479174
2562.14665818,1.3372,1.312,0.000387560263
2562.35182309,1.3372,1.3126,0.000388823049
2562.55555797,1.3372,1.3132,0.000391599798
2562.75716805,1.3372,1.3138,0.000389826608
2562.95025706,1.3372,1.3144,0.000392621278
2563.15483212,1.3372,1.315,0.000390883257
2563.35645008,1.3372,1.3156,0.000389224586
2563.55799413,1.3372,1.3162,0.000393312326
2563.75701404,1.3372,1.3168,0.000390640705
2563.95854902,1.3372,1.3174,0.000392513178
2564.15533805,1.3372,1.318,0.000392802975
2564.35917997,1.3372,1.3186,0.000393405764
2564.5556941,1.3372,1.3192,0.000395499608
2564.75977015,1.3372,1.3198,0.000392672835
2564.95917201,1.3372,1.3204,0.000397195175
2565.15872312,1.3372,1.321,0.000394669123
2565.35154796,1.3372,1.3216,0.000392175368
2565.55911517,1.3372,1.3222,0.00039014525
2565.75762105,1.3372,1.3228,0.00039222338
2565.95638609,1.3372,1.3234,0.000389520902
2566.16050601,1.3372,1.324,0.000390036097
2566.35701919,1.3372,1.3246,0.000390838791
2566.56112003,1.3372,1.3252,0.000392479061
2566.75755596,1.3372,1.3258,0.000389274804
2566.96189404,1.3372,1.3264,0.000391785521
2567.16088104,1.3372,1.327,0.000394534671
2567.362396,1.3372,1.3276,0.000393103123
2567.55879402,1.3372,1.3282,0.00039038627
2567.76305008,1.3372,1.3288,0.000393369922
2567.9594171,1.3372,1.3294,0.000395030126
2568.16262102,1.3372,1.33,0.000388065588
2568.36373401,1.3372,1.3306,0.000390507306
2568.56196117,1.3372,1.3312,0.000389514864
2568.76140213,1.3372,1.3318,0.000388980501
2568.96217299,1.3372,1.3324,0.000388999668
2569.16374707,1.3372,1.333,0.000390929257
2569.36281896,1.3372,1.3336,0.000392886063
2569.56180215,1.3372,1.3342,0.000388753571
2569.76595807,1.3372,1.3348,0.000389806961
2569.96498609,1.3372,1.3354,0.000388137366
2570.1640141,1.3372,1.336,0.000386088561
2570.36056304,1.3372,1.3366,0.000387906217
2570.564641,1.3372,1.3372,0.000387710337
2570.76401305,1.3372,1.3378,0.000391016177
2570.96539903,1.3372,1.3384,0.00039050654
2571.16501212,1.3372,1.339,0.000392619265
2571.36565614,1.3372,1.3396,0.00039190627
2571.56139398,1.3372,1.3402,0.000391747573
2571.76324606,1.3372,1.3408,0.000391769806
2571.96544409,1.3372,1.3414,0.000391847428
2572.16701698,1.3372,1.342,0.000392163965
2572.36090803,1.3372,1.3426,0.000389860244
2572.56781316,1.3372,1.3432,0.000391074539
2572.7640841,1.3372,1.3438,0.000390888816
2572.96578908,1.3372,1.3444,0.000390920346
2573.16728401,1.3372,1.345,0.000388566888
2573.36668205,1.3372,1.3456,0.000390788766
2573.56831503,1.3372,1.3462,0.000392144511
2573.76544905,1.3372,1.3468,0.000392680693
2573.96755219,1.3372,1.3474,0.000390109601
2574.16855717,1.3372,1.348,0.000390653834
2574.37031007,1.3372,1.3486,0.000391030552
2574.5692091,1.3372,1.3492,0.000392184185
2574.77049017,1.3372,1.3498,0.000400068141
2574.96890497,1.3372,1.3504,0.000409152689
2575.17039609,1.3372,1.351,0.000414652329
2575.36961699,1.3372,1.3516,0.000424737177
2575.57110596,1.3372,1.3522,0.000445667399
2575.77003098,1.3372,1.3528,0.000474534861
2575.97123718,1.3372,1.3534,0.000505950415
2576.17076015,1.3372,1.354,0.000558976029
2576.36716104,1.3372,1.3546,0.000626846112
2576.57129097,1.3372,1.3552,0.000719553992
2576.76783299,1.3372,1.3558,0.000834041268
2576.97197008,1.3372,1.3564,0.000979365268
2577.17115211,1.3372,1.357,0.00115136945
2577.37269306,1.3372,1.3576,0.00131688461
2577.57284117,1.3372,1.3582,0.00151670085
2577.77121115,1.3372,1.3588,0.00172421417
2577.96915507,1.3372,1.3594,0.00192129189
2578.17099309,1.3372,1.36,0.00212785493
2578.372756,1.3372,1.3606,0.00230523695
2578.57235408,1.3372,1.3612,0.00245276635
2578.77322316,1.3372,1.3618,0.00257631574
2578.97243118,1.3372,1.3624,0.00269486575
2579.17185497,1.3372,1.363,0.00279868081
2579.3730011,1.3372,1.3636,0.00289586628
2579.57466698,1.3372,1.3642,0.0029752219
2579.77347302,1.3372,1.3648,0.00304205536
2579.97548199,1.3372,1.3654,0.00310932515
2580.17087412,1.3372,1.366,0.0031643
2580.37146616,1.3372,1.3666,0.00322235912
2580.56950617,1.3372,1.3672,0.00328842823
2580.77753115,1.3372,1.3678,0.00335064332
2580.97053218,1.3372,1.3684,0.0034201117
2581.1769681,1.3372,1.369,0.00349099419
2581.37593603,1.3372,1.3696,0.00357778508
2581.57491708,1.3372,1.3702,0.00368879382
2581.776649,1.3372,1.3708,0.00380972612
2581.97267914,1.3372,1.3714,0.00395119152
2582.17723012,1.3372,1.372,0.00411188649
2582.37192917,1.3372,1.3726,0.00431870618
2582.5778861,1.3372,1.3732,0.00454160331
2582.77434611,1.3372,1.3738,0.00480977301
2582.97852397,1.3372,1.3744,0.00506894374
2583.17754507,1.3372,1.375,0.00532872473
2583.37656713,1.3372,1.3756,0.00559790911
2583.57401013,1.3372,1.3762,0.00584787301
2583.77831006,1.3372,1.3768,0.006077341
2583.97085214,1.3372,1.3774,0.00626232072
2584.17711115,1.3372,1.378,0.00641314226
2584.37927508,1.3372,1.3786,0.00652059025
2584.57777309,1.3372,1.3792,0.0066143381
2584.77994013,1.3372,1.3798,0.00669848516
2584.97901297,1.3372,1.3804,0.00677139498
2585.17801404,1.3372,1.381,0.00683601107
2585.37960505,1.3372,1.3816,0.00689982274
2585.58115411,1.3372,1.3822,0.00697751489
2585.78033614,1.3372,1.3828,0.00706106338
2585.98149514,1.3372,1.3834,0.00718838418
2586.17989516,1.3372,1.384,0.00730021401
2586.37463403,1.3372,1.3846,0.00740949049
2586.58119798,1.3372,1.3852,0.00757533589
2586.78282499,1.3372,1.3858,0.00776235052
2586.98182201,1.3372,1.3864,0.00795561708
2587.18095303,1.3372,1.387,0.00816604859
2587.3824501,1.3372,1.3876,0.00839431925
2587.58164096,1.3372,1.3882,0.00862823053
2587.78050613,1.3372,1.3888,0.00886581343
2587.98478508,1.3372,1.3894,0.00913558775
2588.18367004,1.3372,1.39,0.00943668946
2588.38267612,1.3372,1.3906,0.0097299489
2588.58174109,1.3372,1.3912,0.0100444707
2588.78337216,1.3372,1.3918,0.0103632562
2588.98509717,1.3372,1.3924,0.0106890636
2589.18460798,1.3372,1.393,0.0110138252
2589.38641214,1.3372,1.3936,0.0113078383
2589.58208513,1.3372,1.3942,0.0116001333
2589.78743911,1.3372,1.3948,0.0118753995
2589.98274612,1.3372,1.3954,0.0121137138
2590.18690014,1.3372,1.396,0.0123198261
2590.38587499,1.3372,1.3966,0.0124976667
2590.58483315,1.3372,1.3972,0.0126644855
2590.78330803,1.3372,1.3978,0.0127882209
2590.98537111,1.3372,1.3984,0.0128859448
2591.18633199,1.3372,1.399,0.0129608908
2591.38847899,1.3372,1.3996,0.0130221733
2591.58749104,1.3372,1.4002,0.0130772409
2591.78837705,1.3372,1.4008,0.0131270894
2591.989609,1.3372,1.4014,0.0131686166
2592.18128109,1.3372,1.402,0.0132069021
2592.38344598,1.3372,1.4026,0.0132421919
2592.58710217,1.3372,1.4032,0.0132805696
2592.786937,1.3372,1.4038,0.0133235805
2592.98182797,1.3372,1.4044,0.0133811042
2593.19006014,1.3372,1.405,0.0134564582
2593.38887405,1.3372,1.4056,0.0135475031
2593.58556819,1.3372,1.4062,0.0136470583
2593.78972816,1.3372,1.4068,0.0137898782
2593.98867917,1.3372,1.4074,0.013963938
2594.19031215,1.3372,1.408,0.0141981077
2594.38938808,1.3372,1.4086,0.0144606851
2594.59124899,1.3372,1.4092,0.0147549784
2594.79265809,1.3372,1.4098,0.0150337668
2594.99147701,1.3372,1.4104,0.0153486548
2595.19099903,1.3372,1.411,0.0156815879
2595.39064312,1.3372,1.4116,0.0160103203
2595.58978605,1.3372,1.4122,0.0163947896
2595.79020405,1.3372,1.4128,0.0167738027
2595.98894095,1.3372,1.4134,0.0171502547
2596.18830204,1.3372,1.414,0.0175005474
2596.38903999,1.3372,1.4146,0.0178364356
2596.58838201,1.3372,1.4152,0.0181442774
2596.79059815,1.3372,1.4158,0.0184222008
2596.99462605,1.3372,1.4164,0.0186823091
2597.19360518,1.3372,1.417,0.0189286923
2597.3927021,1.3372,1.4176,0.0191561879
2597.59426308,1.3372,1.4182,0.0193698127
2597.79424214,1.3372,1.4188,0.0195484618
2597.9953351,1.3372,1.4194,0.0197149113
2598.194947,1.3372,1.42,0.0198803117
2599.55256701,1.3378,1.3,0.0051340227
2599.72470808,1.3378,1.3006,0.00208053634
2599.89612699,1.3378,1.3012,0.000814153799
2600.06121898,1.3378,1.3018,0.000495557562
2600.23186302,1.3378,1.3024,0.000423466053
2600.40094113,1.3378,1.303,0.000406508666
2600.595227,1.3378,1.3036,0.000399654048
2600.79138803,1.3378,1.3042,0.000397103943
2600.99665618,1.3378,1.3048,0.000393699107
2601.19872713,1.3378,1.3054,0.000397413675
2601.39115405,1.3378,1.306,0.000394409609
2601.59276915,1.3378,1.3066,0.000394315405
2601.79695201,1.3378,1.3072,0.000394204432
2601.99876118,1.3378,1.3078,0.000391151875
2602.197927,1.3378,1.3084,0.000389938827
2602.39873099,1.3378,1.309,0.000390757429
2602.59576011,1.3378,1.3096,0.000393228185
2602.79668403,1.3378,1.3102,0.000393964659
2602.99903917,1.3378,1.3108,0.000392161472
2603.20048904,1.3378,1.3114,0.00039384065
2603.396842,1.3378,1.312,0.000392410349
2603.59871697,1.3378,1.3126,0.000391905024
2603.8001411,1.3378,1.3132,0.000394219861
2603.99951816,1.3378,1.3138,0.000395188824
2604.20218706,1.3378,1.3144,0.000393096512
2604.39429402,1.3378,1.315,0.000390430736
2604.59875703,1.3378,1.3156,0.000390642718
2604.79770017,1.3378,1.3162,0.000394770899
2605.00199008,1.3378,1.3168,0.000388370621
2605.20092511,1.3378,1.3174,0.000392663732
2605.39720702,1.3378,1.318,0.000393957855
2605.59826207,1.3378,1.3186,0.000389717262
2605.80055308,1.3378,1.3192,0.00039116951
2606.00211811,1.3378,1.3198,0.000394660499
2606.20113397,1.3378,1.3204,0.000395281782
2606.40287113,1.3378,1.321,0.000393273898
2606.60190105,1.3378,1.3216,0.000393966192
2606.80088806,1.3378,1.3222,0.00039602688
2607.00086403,1.3378,1.3228,0.000392291326
2607.20237708,1.3378,1.3234,0.000392534644
2607.40057898,1.3378,1.324,0.000392102824
2607.60215497,1.3378,1.3246,0.000395857832
2607.80348897,1.3378,1.3252,0.000393082903
2608.00531006,1.3378,1.3258,0.000393674095
2608.20418096,1.3378,1.3264,0.000394326235
2608.40076518,1.3378,1.327,0.000391348908
2608.60022211,1.3378,1.3276,0.000391376699
2608.8038311,1.3378,1.3282,0.000392925451
2609.00564313,1.3378,1.3288,0.000397179747
2609.20454216,1.3378,1.3294,0.000393340597
2609.40626812,1.3378,1.33,0.000393893934
2609.60524797,1.3378,1.3306,0.000392805755
2609.80673504,1.3378,1.3312,0.000390583109
2610.00196505,1.3378,1.3318,0.000393354973
2610.20728111,1.3378,1.3324,0.000391751118
2610.40744209,1.3378,1.333,0.000391835259
2610.60937905,1.3378,1.3336,0.000391654614
2610.79909897,1.3378,1.3342,0.000390612434
2611.00194502,1.3378,1.3348,0.000395346949
2611.20761514,1.3378,1.3354,0.000391797404
2611.40662217,1.3378,1.336,0.000391813026
2611.60569906,1.3378,1.3366,0.00039443031
2611.80977201,1.3378,1.3372,0.000397167864
2612.00625801,1.3378,1.3378,0.000395483127
2612.20527506,1.3378,1.3384,0.000395149149
2612.40419316,1.3378,1.339,0.000393475529
2612.60853696,1.3378,1.3396,0.000394217082
2612.81002498,1.3378,1.3402,0.000393643045
2613.00902915,1.3378,1.3408,0.000393973763
2613.20941114,1.3378,1.3414,0.000394288093
2613.40897107,1.3378,1.342,0.000392274651
2613.61246109,1.3378,1.3426,0.000390314778
2613.81120515,1.3378,1.3432,0.000398096672
2614.00647998,1.3378,1.3438,0.000396846249
2614.20815301,1.3378,1.3444,0.000391717288
2614.40977812,1.3378,1.345,0.000391173822
2614.60838199,1.3378,1.3456,0.000394209224
2614.80797696,1.3378,1.3462,0.000394577605
2615.013762,1.3378,1.3468,0.000395662812
2615.21319509,1.3378,1.3474,0.000397074619
2615.412642,1.3378,1.348,0.000397221434
2615.61176515,1.3378,1.3486,0.000395013737
2615.81332803,1.3378,1.3492,0.000402894148
2616.01254916,1.3378,1.3498,0.000403630622
2616.21431112,1.3378,1.3504,0.000405992705
2616.41406417,1.3378,1.351,0.000409890983
2616.61497903,1.3378,1.3516,0.000423439795
2616.81119013,1.3378,1.3522,0.000439745329
2617.00973606,1.3378,1.3528,0.000459705822
2617.214118,1.3378,1.3534,0.000495381709
2617.41309214,1.3378,1.354,0.000538805088
2617.61478114,1.3378,1.3546,0.0005911202
2617.813761,1.3378,1.3552,0.000666150127
2618.01540804,1.3378,1.3558,0.000767778872
2618.2143321,1.3378,1.3564,0.000885555506
2618.41577005,1.3378,1.357,0.00104863527
2618.61036897,1.3378,1.3576,0.00122347428
2618.8191421,1.3378,1.3582,0.00143322107
2619.01567101,1.3378,1.3588,0.0016314277
2619.21807218,1.3378,1.3594,0.00183792654
2619.42006898,1.3378,1.36,0.00206957098
2619.61043715,1.3378,1.3606,0.00225531497
2619.81679702,1.3378,1.3612,0.00243209765
2620.01571298,1.3378,1.3618,0.00256733297
2620.21404314,1.3378,1.3624,0.00269790268
2620.41649103,1.3378,1.363,0.00277638948
2620.61808395,1.3378,1.3636,0.00288153931
2620.81699204,1.3378,1.3642,0.0029635378
2621.01840305,1.3378,1.3648,0.00303191972
2621.21742296,1.3378,1.3654,0.00309765657
2621.42100596,1.3378,1.366,0.00314670619
2621.61816096,1.3378,1.3666,0.0032027743
2621.81967306,1.3378,1.3672,0.00326526453
2622.01332498,1.3378,1.3678,0.00332158228
2622.22192502,1.3378,1.3684,0.00338977906
2622.41745496,1.3378,1.369,0.00346031443
2622.61952496,1.3378,1.3696,0.00354112844
2622.82015514,1.3378,1.3702,0.00363786799
2623.01975918,1.3378,1.3708,0.00375367594
2623.2195251,1.3378,1.3714,0.00388476535
2623.41954708,1.3378,1.372,0.00403416271
2623.62122703,1.3378,1.3726,0.00421543764
2623.81935406,1.3378,1.3732,0.00442304746
2624.02172112,1.3378,1.3738,0.00465060388
2624.22089314,1.3378,1.3744,0.00491320245
2624.41942501,1.3378,1.375,0.00519260737
2624.62157512,1.3378,1.3756,0.00547386502
2624.82309604,1.3378,1.3762,0.00573001348
2625.0220511,1.3378,1.3768,0.00595798553
2625.22112203,1.3378,1.3774,0.00615717569
2625.42266607,1.3378,1.378,0.00632365598
2625.61517715,1.3378,1.3786,0.00647374794
2625.82416511,1.3378,1.3792,0.006589712
2626.01447415,1.3378,1.3798,0.00668288457
2626.22094011,1.3378,1.3804,0.00676176266
2626.42230916,1.3378,1.381,0.00684200435
2626.62447906,1.3378,1.3816,0.00691840899
2626.81571603,1.3378,1.3822,0.00699832255
2627.0226531,1.3378,1.3828,0.00710007511
2627.22674608,1.3378,1.3834,0.00718011699
2627.42579103,1.3378,1.384,0.00732084054
2627.62231803,1.3378,1.3846,0.00745120488
2627.82646799,1.3378,1.3852,0.00762230958
2628.0252831,1.3378,1.3858,0.00779639313
2628.22438002,1.3378,1.3864,0.00798295074
2628.42609406,1.3378,1.387,0.00819071437
2628.62607908,1.3378,1.3876,0.00840483238
2628.82535505,1.3378,1.3882,0.00867117359
2629.02659011,1.3378,1.3888,0.00894129003
2629.22584319,1.3378,1.3894,0.00920137999
2629.42166305,1.3378,1.39,0.00945516378
2629.62254214,1.3378,1.3906,0.0097372868
2629.82433605,1.3378,1.3912,0.0100231509
2630.02842999,1.3378,1.3918,0.0103504977
2630.22762299,1.3378,1.3924,0.0106613559
2630.42642403,1.3378,1.393,0.0109656178
2630.625597,1.3378,1.3936,0.0112643008
2630.82740712,1.3378,1.3942,0.0115716168
2631.02870202,1.3378,1.3948,0.011839779
2631.22797418,1.3378,1.3954,0.0120703515
2631.42733312,1.3378,1.396,0.0122770955
2631.62842107,1.3378,1.3966,0.0124711398
2631.82982397,1.3378,1.3972,0.0126336706
2632.02746201,1.3378,1.3978,0.0127644593
2632.230654,1.3378,1.3984,0.0128750065
2632.42572808,1.3378,1.399,0.0129598594
2632.62582612,1.3378,1.3996,0.0130240978
2632.83273911,1.3378,1.4002,0.0130849945
2633.03162909,1.3378,1.4008,0.0131283145
2633.23071408,1.3378,1.4014,0.0131640684
2633.42972112,1.3378,1.402,0.0132001306
2633.63140011,1.3378,1.4026,0.013242387
2633.82940698,1.3378,1.4032,0.0132807127
2634.0319531,1.3378,1.4038,0.0133284148
2634.23084116,1.3378,1.4044,0.0133878461
2634.43264008,1.3378,1.405,0.0134642901
2634.63156104,1.3378,1.4056,0.013557188
2634.83498406,1.3378,1.4062,0.0136859174
2635.03294206,1.3378,1.4068,0.0138402032
2635.23521304,1.3378,1.4074,0.0140284866
2635.43023014,1.3378,1.408,0.0142360775
2635.63059211,1.3378,1.4086,0.0144852184
2635.83425403,1.3378,1.4092,0.0147179336
2636.02966499,1.3378,1.4098,0.0150114321
2636.23085308,1.3378,1.4104,0.0153478195
2636.425179,1.3378,1.411,0.0156641514
2636.63463616,1.3378,1.4116,0.0160206484
2636.83366108,1.3378,1.4122,0.0163565682
2637.03524399,1.3378,1.4128,0.0167342963
2637.23422408,1.3378,1.4134,0.0170890909
2637.43579698,1.3378,1.414,0.0174351898
2637.63452506,1.3378,1.4146,0.0177674286
2637.83107996,1.3378,1.4152,0.0180785514
2638.03456616,1.3378,1.4158,0.0183662698
2638.23725319,1.3378,1.4164,0.0186345085
2638.43184114,1.3378,1.417,0.0188811759
2638.64042807,1.3378,1.4176,0.0191303407
2638.83721805,1.3378,1.4182,0.0193234835
2639.03563809,1.3378,1.4188,0.0195081585
2639.23731804,1.3378,1.4194,0.019685419
2639.43373513,1.3378,1.42,0.0198485389
2640.76310396,1.3384,1.3,0.00528254032
2640.93264699,1.3384,1.3006,0.0022802119
2641.10284901,1.3384,1.3012,0.000877261002
2641.27088904,1.3384,1.3018,0.000510628101
2641.44106412,1.3384,1.3024,0.000430807789
2641.639189,1.3384,1.303,0.000409591601
2641.84380698,1.3384,1.3036,0.000400196748
2642.0394001,1.3384,1.3042,0.000399365497
2642.24077797,1.3384,1.3048,0.000397641852
2642.43466616,1.3384,1.3054,0.000393473803
2642.64144301,1.3384,1.306,0.000392502541
2642.84049916,1.3384,1.3066,0.000393670356
2643.04201698,1.3384,1.3072,0.000393317118
2643.24119997,1.3384,1.3078,0.000392045514
2643.44278097,1.3384,1.3084,0.000391182925
2643.63892508,1.3384,1.309,0.00039324486
2643.84284806,1.3384,1.3096,0.00038790871
2644.042243,1.3384,1.3102,0.000389872894
2644.24151707,1.3384,1.3108,0.000390340557
2644.44334698,1.3384,1.3114,0.000396717162
2644.64336014,1.3384,1.312,0.000392350168
2644.84331608,1.3384,1.3126,0.000391505593
2645.04335809,1.3384,1.3132,0.000392918647
2645.24536204,1.3384,1.3138,0.000389720807
2645.44067502,1.3384,1.3144,0.00038988679
2645.64228106,1.3384,1.315,0.000390651822
2645.83593607,1.3384,1.3156,0.00039090827
2646.04802608,1.3384,1.3162,0.000389949944
2646.23651218,1.3384,1.3168,0.000390022488
2646.43935418,1.3384,1.3174,0.000389100771
2646.64258313,1.3384,1.318,0.000388001188
2646.84405518,1.3384,1.3186,0.000390112381
2647.04569817,1.3384,1.3192,0.000388221507
2647.23678398,1.3384,1.3198,0.000392637473
2647.44622302,1.3384,1.3204,0.000391990891
2647.645432,1.3384,1.321,0.000391259209
2647.84463096,1.3384,1.3216,0.000393807781
2648.04713297,1.3384,1.3222,0.00039016921
2648.2459631,1.3384,1.3228,0.000388259169
2648.44420815,1.3384,1.3234,0.000393741561
2648.6518991,1.3384,1.324,0.000397325795
2648.84447598,1.3384,1.3246,0.000389856412
2649.048738,1.3384,1.3252,0.000391576318
2649.25026298,1.3384,1.3258,0.000393328234
2649.44675112,1.3384,1.3264,0.000388090121
2649.64768314,1.3384,1.327,0.000387974643
2649.84741497,1.3384,1.3276,0.000392941933
2650.05091214,1.3384,1.3282,0.000393515204
2650.24798107,1.3384,1.3288,0.000389878166
2650.44955802,1.3384,1.3294,0.000390766247
2650.64915514,1.3384,1.33,0.000393891635
2650.85019517,1.3384,1.3306,0.000393519996
2651.049016,1.3384,1.3312,0.000392806714
2651.25068212,1.3384,1.3318,0.00039391866
2651.44894004,1.3384,1.3324,0.000394248419
2651.65175319,1.3384,1.333,0.00038974352
2651.85182714,1.3384,1.3336,0.00038949359
2652.04218507,1.3384,1.3342,0.000393200107
2652.25085497,1.3384,1.3348,0.000391652602
2652.44495797,1.3384,1.3354,0.000385867475
2652.65150404,1.3384,1.336,0.000390999502
2652.85303211,1.3384,1.3366,0.000392820417
2653.05021501,1.3384,1.3372,0.000394677654
2653.24839211,1.3384,1.3378,0.000393459907
2653.45028114,1.3384,1.3384,0.000392731677
2653.64394712,1.3384,1.339,0.000394987959
2653.85341501,1.3384,1.3396,0.00039503875
2654.05021715,1.3384,1.3402,0.000394193602
2654.25411201,1.3384,1.3408,0.000394889922
2654.4540081,1.3384,1.3414,0.000393193302
2654.65574503,1.3384,1.342,0.000391120251
2654.85192513,1.3384,1.3426,0.00039379791
2655.049335,1.3384,1.3432,0.000395586722
2655.25000215,1.3384,1.3438,0.000392477242
2655.45069408,1.3384,1.3444,0.000395511205
2655.65493703,1.3384,1.345,0.000394470271
2655.85391402,1.3384,1.3456,0.000389569967
2656.05532718,1.3384,1.3462,0.000392414375
2656.25439811,1.3384,1.3468,0.000393092007
2656.45538306,1.3384,1.3474,0.000392395687
2656.65214705,1.3384,1.348,0.000394613734
