Time (s),Vsep-dc (div 10) (V),Vsep-rf (div 10) (V),DC Current (1 V = 1 nA) (V),AC current (A) (V),AC Voltage (V) (V)
13396.5793638,7.485,12.1266666667,0.00013111684,0.0,0.0
13397.7030468,7.485,12.15,0.000108816545,0.0,0.0
13398.7820899,7.485,12.1733333333,0.000126706466,0.0,0.0
13399.9058599,7.485,12.1966666667,0.000124386718,0.0,0.0
13400.9917359,7.485,12.22,0.000144742082,0.0,0.0
13402.1060789,7.485,12.2433333333,0.000135897698,0.0,0.0
13403.185364,7.485,12.2666666667,0.000157166216,0.0,0.0
13404.3111768,7.485,12.29,0.000145894217,0.0,0.0
13405.3897438,7.485,12.3133333333,0.000152485261,0.0,0.0
13406.5117199,7.485,12.3366666667,0.000160399087,0.0,0.0
13407.5905149,7.485,12.36,0.000167775861,0.0,0.0
13408.7114389,7.485,12.3833333333,0.000118856031,0.0,0.0
13409.798383,7.485,12.4066666667,0.000124207497,0.0,0.0
13410.914712,7.485,12.43,0.000110512828,0.0,0.0
13411.9941149,7.485,12.4533333333,9.53520279e-05,0.0,0.0
13413.117698,7.485,12.4766666667,9.04200805e-05,0.0,0.0
13414.1963069,7.485,12.5,8.9969637e-05,0.0,0.0
13441.354254,7.49941176471,7.6,8.54193485e-05,0.0,0.0
13442.4339318,7.49941176471,7.62333333333,8.62166715e-05,0.0,0.0
13443.5648429,7.49941176471,7.64666666667,7.89652002e-05,0.0,0.0
13444.650322,7.49941176471,7.67,7.49238314e-05,0.0,0.0
13445.7678318,7.49941176471,7.69333333333,9.4954891e-05,0.0,0.0
13446.850951,7.49941176471,7.71666666667,7.83823571e-05,0.0,0.0
13447.9686408,7.49941176471,7.74,7.24588057e-05,0.0,0.0
13449.0504999,7.49941176471,7.76333333333,9.13590204e-05,0.0,0.0
13450.1688399,7.49941176471,7.78666666667,8.29653045e-05,0.0,0.0
13451.2484088,7.49941176471,7.81,9.12264273e-05,0.0,0.0
13452.3767638,7.49941176471,7.83333333333,9.502236e-05,0.0,0.0
13453.4560559,7.49941176471,7.85666666667,0.000101188329,0.0,0.0
13454.5744309,7.49941176471,7.88,0.000107887271,0.0,0.0
13455.6623068,7.49941176471,7.90333333333,0.000116760011,0.0,0.0
13456.7824409,7.49941176471,7.92666666667,0.000111657418,0.0,0.0
13457.862813,7.49941176471,7.95,0.0001186394,0.0,0.0
13458.9894249,7.49941176471,7.97333333333,9.24948106e-05,0.0,0.0
13460.0750349,7.49941176471,7.99666666667,0.00010888639,0.0,0.0
13461.1994209,7.49941176471,8.02,0.000107506673,0.0,0.0
13462.285744,7.49941176471,8.04333333333,0.000122527752,0.0,0.0
13463.4027288,7.49941176471,8.06666666667,0.000116759593,0.0,0.0
13464.4837198,7.49941176471,8.09,0.000134455233,0.0,0.0
13465.6060379,7.49941176471,8.11333333333,0.000172090379,0.0,0.0
13466.6855719,7.49941176471,8.13666666667,0.000289211688,0.0,0.0
13467.8042989,7.49941176471,8.16,0.000864170818,0.0,0.0
13468.8856468,7.49941176471,8.18333333333,0.00356854075,0.0,0.0
13470.006089,7.49941176471,8.20666666667,0.0147305501,0.0,0.0
13471.086087,7.49941176471,8.23,0.0306401895,0.0,0.0
13472.2069788,7.49941176471,8.25333333333,0.044762583,0.0,0.0
13473.286613,7.49941176471,8.27666666667,0.0561332945,0.0,0.0
13474.382232,7.49941176471,8.3,0.060879655,0.0,0.0
13475.4599118,7.49941176471,8.32333333333,0.0631474283,0.0,0.0
13476.5793099,7.49941176471,8.34666666667,0.0638572214,0.0,0.0
13477.659359,7.49941176471,8.37,0.0660496068,0.0,0.0
13478.7824509,7.49941176471,8.39333333333,0.0694608475,0.0,0.0
13479.8617229,7.49941176471,8.41666666667,0.0726661854,0.0,0.0
13480.9825749,7.49941176471,8.44,0.0749452391,0.0,0.0
13482.0627859,7.49941176471,8.46333333333,0.0762458344,0.0,0.0
13483.188195,7.49941176471,8.48666666667,0.0771726045,0.0,0.0
13484.291008,7.49941176471,8.51,0.0777954689,0.0,0.0
13485.4188578,7.49941176471,8.53333333333,0.0782553038,0.0,0.0
13486.498873,7.49941176471,8.55666666667,0.0783868013,0.0,0.0
13487.6059198,7.49941176471,8.58,0.0783142846,0.0,0.0
13488.692842,7.49941176471,8.60333333333,0.078309876,0.0,0.0
13489.8334188,7.49941176471,8.62666666667,0.078150301,0.0,0.0
13490.910702,7.49941176471,8.65,0.078194146,0.0,0.0
13492.0316899,7.49941176471,8.67333333333,0.0780929217,0.0,0.0
13493.1110148,7.49941176471,8.69666666667,0.0780052294,0.0,0.0
13494.228632,7.49941176471,8.72,0.0779514957,0.0,0.0
13495.3098459,7.49941176471,8.74333333333,0.0778865567,0.0,0.0
13496.4371979,7.49941176471,8.76666666667,0.0777698781,0.0,0.0
13497.5169559,7.49941176471,8.79,0.0776621055,0.0,0.0
13498.6418779,7.49941176471,8.81333333333,0.0775186131,0.0,0.0
13499.7227168,7.49941176471,8.83666666667,0.0772279484,0.0,0.0
13500.8405619,7.49941176471,8.86,0.0771130843,0.0,0.0
13501.9201169,7.49941176471,8.88333333333,0.0768427798,0.0,0.0
13503.03859,7.49941176471,8.90666666667,0.0765396647,0.0,0.0
13504.1189809,7.49941176471,8.93,0.0766230502,0.0,0.0
13505.2603199,7.49941176471,8.95333333333,0.0763576187,0.0,0.0
13506.3380768,7.49941176471,8.97666666667,0.0761712163,0.0,0.0
13507.466203,7.49941176471,9.0,0.0756617906,0.0,0.0
13508.5479009,7.49941176471,9.02333333333,0.075552065,0.0,0.0
13509.667588,7.49941176471,9.04666666667,0.0752962615,0.0,0.0
13510.7470329,7.49941176471,9.07,0.0744881541,0.0,0.0
13511.8705389,7.49941176471,9.09333333333,0.0742825097,0.0,0.0
13512.9519708,7.49941176471,9.11666666667,0.0734858391,0.0,0.0
13514.0773299,7.49941176471,9.14,0.0727673316,0.0,0.0
13515.1569028,7.49941176471,9.16333333333,0.0724106134,0.0,0.0
13516.2849269,7.49941176471,9.18666666667,0.0710015293,0.0,0.0
13517.364996,7.49941176471,9.21,0.0702129048,0.0,0.0
13518.4853709,7.49941176471,9.23333333333,0.0698256113,0.0,0.0
13519.5926328,7.49941176471,9.25666666667,0.068028646,0.0,0.0
13520.6924758,7.49941176471,9.28,0.0669150682,0.0,0.0
13521.8248029,7.49941176471,9.30333333333,0.0662495794,0.0,0.0
13522.9046988,7.49941176471,9.32666666667,0.0647661493,0.0,0.0
13524.0275788,7.49941176471,9.35,0.0636890275,0.0,0.0
13525.1078539,7.49941176471,9.37333333333,0.0614259424,0.0,0.0
13526.227849,7.49941176471,9.39666666667,0.0595889479,0.0,0.0
13527.3087628,7.49941176471,9.42,0.0571036521,0.0,0.0
13528.4446018,7.49941176471,9.44333333333,0.055500465,0.0,0.0
13529.5269198,7.49941176471,9.46666666667,0.0511673802,0.0,0.0
13530.6444478,7.49941176471,9.49,0.0470450983,0.0,0.0
13531.730778,7.49941176471,9.51333333333,0.0456054535,0.0,0.0
13532.8554969,7.49941176471,9.53666666667,0.0408470611,0.0,0.0
13533.934016,7.49941176471,9.56,0.0353614635,0.0,0.0
13535.0513258,7.49941176471,9.58333333333,0.0315016225,0.0,0.0
13536.1326628,7.49941176471,9.60666666667,0.0265448276,0.0,0.0
13537.2491498,7.49941176471,9.63,0.0208905181,0.0,0.0
13538.3292279,7.49941176471,9.65333333333,0.0166684076,0.0,0.0
13539.455447,7.49941176471,9.67666666667,0.0141785652,0.0,0.0
13540.5344999,7.49941176471,9.7,0.0115980982,0.0,0.0
13541.6544569,7.49941176471,9.72333333333,0.00898713483,0.0,0.0
13542.735853,7.49941176471,9.74666666667,0.00668813259,0.0,0.0
13543.8607728,7.49941176471,9.77,0.00574847222,0.0,0.0
13544.9426899,7.49941176471,9.79333333333,0.00421584288,0.0,0.0
13546.0632339,7.49941176471,9.81666666667,0.00298600305,0.0,0.0
13547.1428518,7.49941176471,9.84,0.00201206422,0.0,0.0
13548.2685218,7.49941176471,9.86333333333,0.00160492632,0.0,0.0
13549.3561409,7.49941176471,9.88666666667,0.00142594141,0.0,0.0
13550.4733729,7.49941176471,9.91,0.00104401883,0.0,0.0
13551.5544739,7.49941176471,9.93333333333,0.00069030805,0.0,0.0
13552.666518,7.49941176471,9.95666666667,0.000591066772,0.0,0.0
13553.7529948,7.49941176471,9.98,0.000462784126,0.0,0.0
13554.8714428,7.49941176471,10.0033333333,0.000351789867,0.0,0.0
13555.9512968,7.49941176471,10.0266666667,0.000282168049,0.0,0.0
13557.0815258,7.49941176471,10.05,0.000237311938,0.0,0.0
13558.1619239,7.49941176471,10.0733333333,0.000190814136,0.0,0.0
13559.2894778,7.49941176471,10.0966666667,0.000167009494,0.0,0.0
13560.3697779,7.49941176471,10.12,0.000134575366,0.0,0.0
13561.4828289,7.49941176471,10.1433333333,0.00011928027,0.0,0.0
13562.5707059,7.49941176471,10.1666666667,0.000103778209,0.0,0.0
13563.6893389,7.49941176471,10.19,8.65860949e-05,0.0,0.0
13564.771081,7.49941176471,10.2133333333,9.34135515e-05,0.0,0.0
13565.8880148,7.49941176471,10.2366666667,8.88671479e-05,0.0,0.0
13566.969142,7.49941176471,10.26,0.000110716551,0.0,0.0
13568.0925298,7.49941176471,10.2833333333,0.000105509945,0.0,0.0
13569.1729369,7.49941176471,10.3066666667,0.000117415493,0.0,0.0
13570.292444,7.49941176471,10.33,0.00011047972,0.0,0.0
13571.3711419,7.49941176471,10.3533333333,0.000110823357,0.0,0.0
13572.488874,7.49941176471,10.3766666667,0.000115458744,0.0,0.0
13573.57353,7.49941176471,10.4,0.000129564326,0.0,0.0
13574.6946108,7.49941176471,10.4233333333,0.000121694334,0.0,0.0
13575.7827778,7.49941176471,10.4466666667,0.000125849189,0.0,0.0
13576.8924649,7.49941176471,10.47,0.000119706436,0.0,0.0
13577.9729609,7.49941176471,10.4933333333,0.00014732358,0.0,0.0
13579.0938859,7.49941176471,10.5166666667,0.000140041795,0.0,0.0
13580.173075,7.49941176471,10.54,0.000140181485,0.0,0.0
13581.3026159,7.49941176471,10.5633333333,0.000140523195,0.0,0.0
13582.3838959,7.49941176471,10.5866666667,0.000123897161,0.0,0.0
13583.5025058,7.49941176471,10.61,0.000124934751,0.0,0.0
13584.5826519,7.49941176471,10.6333333333,0.000101804474,0.0,0.0
13585.7035549,7.49941176471,10.6566666667,0.000106062698,0.0,0.0
13586.790905,7.49941176471,10.68,8.93442447e-05,0.0,0.0
13587.9088018,7.49941176471,10.7033333333,9.18496682e-05,0.0,0.0
13588.988745,7.49941176471,10.7266666667,9.06169309e-05,0.0,0.0
13590.105598,7.49941176471,10.75,8.89900749e-05,0.0,0.0
13591.1858799,7.49941176471,10.7733333333,8.91170804e-05,0.0,0.0
13592.3096628,7.49941176471,10.7966666667,8.90384363e-05,0.0,0.0
13593.3957589,7.49941176471,10.82,7.69441946e-05,0.0,0.0
13594.516814,7.49941176471,10.8433333333,8.39536659e-05,0.0,0.0
13595.5973508,7.49941176471,10.8666666667,9.52976611e-05,0.0,0.0
13596.7183599,7.49941176471,10.89,-0.00010279463,0.0,0.0
13597.801831,7.49941176471,10.9133333333,0.000144718223,0.0,0.0
13598.9257929,7.49941176471,10.9366666667,0.000118978734,0.0,0.0
13600.0060289,7.49941176471,10.96,0.000131932629,0.0,0.0
13601.130497,7.49941176471,10.9833333333,0.000122095999,0.0,0.0
13602.216177,7.49941176471,11.0066666667,0.000113443326,0.0,0.0
13603.3417418,7.49941176471,11.03,9.66851174e-05,0.0,0.0
13604.4211359,7.49941176471,11.0533333333,9.25285606e-05,0.0,0.0
13605.5388918,7.49941176471,11.0766666667,9.56129421e-05,0.0,0.0
13606.625417,7.49941176471,11.1,8.99846663e-05,0.0,0.0
13607.7516718,7.49941176471,11.1233333333,8.44455984e-05,0.0,0.0
13608.8320069,7.49941176471,11.1466666667,7.46225193e-05,0.0,0.0
13609.9503379,7.49941176471,11.17,6.21463944e-05,0.0,0.0
13611.0363369,7.49941176471,11.1933333333,6.59997122e-05,0.0,0.0
13612.1549289,7.49941176471,11.2166666667,6.36707467e-05,0.0,0.0
13613.2320819,7.49941176471,11.24,6.26034857e-05,0.0,0.0
13614.350225,7.49941176471,11.2633333333,5.30477753e-05,0.0,0.0
13615.437253,7.49941176471,11.2866666667,5.89003906e-05,0.0,0.0
13616.5557189,7.49941176471,11.31,6.50437852e-05,0.0,0.0
13617.6282868,7.49941176471,11.3333333333,6.48770242e-05,0.0,0.0
13618.7453709,7.49941176471,11.3566666667,4.42347656e-05,0.0,0.0
13619.8248079,7.49941176471,11.38,2.93733504e-05,0.0,0.0
13620.9493778,7.49941176471,11.4033333333,3.50241702e-05,0.0,0.0
13622.0280859,7.49941176471,11.4266666667,3.3681639e-05,0.0,0.0
13623.1534789,7.49941176471,11.45,3.27960057e-05,0.0,0.0
13624.2354529,7.49941176471,11.4733333333,4.73055961e-05,0.0,0.0
13625.3536668,7.49941176471,11.4966666667,5.60186714e-05,0.0,0.0
13626.4345138,7.49941176471,11.52,3.97231723e-05,0.0,0.0
13627.5519788,7.49941176471,11.5433333333,5.95977793e-05,0.0,0.0
13628.6324198,7.49941176471,11.5666666667,7.3715178e-05,0.0,0.0
13629.7574558,7.49941176471,11.59,6.92495701e-05,0.0,0.0
13630.8468058,7.49941176471,11.6133333333,8.21045909e-05,0.0,0.0
13631.9646869,7.49941176471,11.6366666667,7.81756163e-05,0.0,0.0
13633.0438519,7.49941176471,11.66,0.000106077727,0.0,0.0
13634.1790099,7.49941176471,11.6833333333,0.000108355344,0.0,0.0
13635.2610469,7.49941176471,11.7066666667,9.46187687e-05,0.0,0.0
13636.3842039,7.49941176471,11.73,9.5036329e-05,0.0,0.0
13637.4628279,7.49941176471,11.7533333333,0.000115536971,0.0,0.0
13638.5863039,7.49941176471,11.7766666667,0.000119385986,0.0,0.0
13639.6660008,7.49941176471,11.8,9.89891632e-05,0.0,0.0
13640.7843029,7.49941176471,11.8233333333,9.73300663e-05,0.0,0.0
13641.8704109,7.49941176471,11.8466666667,8.65177591e-05,0.0,0.0
13642.9887848,7.49941176471,11.87,8.29562808e-05,0.0,0.0
13644.069211,7.49941176471,11.8933333333,5.26209668e-05,0.0,0.0
13645.1874249,7.49941176471,11.9166666667,5.73545547e-05,0.0,0.0
13646.2666988,7.49941176471,11.94,6.11919765e-05,0.0,0.0
13647.3915589,7.49941176471,11.9633333333,7.3778793e-05,0.0,0.0
13648.4731848,7.49941176471,11.9866666667,7.30006086e-05,0.0,0.0
13649.5906799,7.49941176471,12.01,8.06696401e-05,0.0,0.0
13650.6699309,7.49941176471,12.0333333333,7.84345725e-05,0.0,0.0
13651.7921598,7.49941176471,12.0566666667,8.52141167e-05,0.0,0.0
13652.8695829,7.49941176471,12.08,9.5675048e-05,0.0,0.0
13653.995847,7.49941176471,12.1033333333,8.57877116e-05,0.0,0.0
13655.0753939,7.49941176471,12.1266666667,9.71252525e-05,0.0,0.0
13656.1953049,7.49941176471,12.15,0.00010625653,0.0,0.0
13657.2817709,7.49941176471,12.1733333333,0.00011445362,0.0,0.0
13658.3980479,7.49941176471,12.1966666667,0.000108378337,0.0,0.0
13659.484417,7.49941176471,12.22,9.11787083e-05,0.0,0.0
13660.6035049,7.49941176471,12.2433333333,0.000107788846,0.0,0.0
13661.6855659,7.49941176471,12.2666666667,0.000121771918,0.0,0.0
13662.8134549,7.49941176471,12.29,0.000107296271,0.0,0.0
13663.893955,7.49941176471,12.3133333333,9.42777012e-05,0.0,0.0
13665.0164878,7.49941176471,12.3366666667,9.75935499e-05,0.0,0.0
13666.101625,7.49941176471,12.36,8.7190646e-05,0.0,0.0
13667.2205729,7.49941176471,12.3833333333,7.42356908e-05,0.0,0.0
13668.3080988,7.49941176471,12.4066666667,8.3261029e-05,0.0,0.0
13669.4279158,7.49941176471,12.43,6.63747232e-05,0.0,0.0
13670.508235,7.49941176471,12.4533333333,5.84557592e-05,0.0,0.0
13671.627883,7.49941176471,12.4766666667,5.88049836e-05,0.0,0.0
13672.7063339,7.49941176471,12.5,4.35934772e-05,0.0,0.0
13699.8684158,7.51382352941,7.6,0.000123281659,0.0,0.0
13700.9412458,7.51382352941,7.62333333333,0.000128751107,0.0,0.0
13702.0578749,7.51382352941,7.64666666667,0.000104287965,0.0,0.0
13703.1388559,7.51382352941,7.67,0.000122175734,0.0,0.0
13704.2623219,7.51382352941,7.69333333333,0.000134283302,0.0,0.0
13705.3447049,7.51382352941,7.71666666667,0.000130292864,0.0,0.0
13706.4637508,7.51382352941,7.74,0.000145614195,0.0,0.0
13707.5510209,7.51382352941,7.76333333333,0.000149133542,0.0,0.0
13708.6726909,7.51382352941,7.78666666667,0.000154872703,0.0,0.0
13709.7519448,7.51382352941,7.81,0.000152344287,0.0,0.0
13710.8317969,7.51382352941,7.83333333333,0.000159687953,0.0,0.0
13711.9115679,7.51382352941,7.85666666667,0.000147442204,0.0,0.0
13713.0314419,7.51382352941,7.88,0.000127186132,0.0,0.0
13714.1112909,7.51382352941,7.90333333333,0.000132447972,0.0,0.0
13715.2318349,7.51382352941,7.92666666667,0.000125446015,0.0,0.0
13716.3127968,7.51382352941,7.95,0.000136379098,0.0,0.0
13717.435714,7.51382352941,7.97333333333,0.000115291759,0.0,0.0
13718.5245099,7.51382352941,7.99666666667,0.000120343197,0.0,0.0
13719.6426239,7.51382352941,8.02,0.000110161003,0.0,0.0
13720.722024,7.51382352941,8.04333333333,0.000123394278,0.0,0.0
13721.8399179,7.51382352941,8.06666666667,0.000142568927,0.0,0.0
13722.9182179,7.51382352941,8.09,0.000161465899,0.0,0.0
13724.0384679,7.51382352941,8.11333333333,0.000207245471,0.0,0.0
13725.1202099,7.51382352941,8.13666666667,0.00038312173,0.0,0.0
13726.2414989,7.51382352941,8.16,0.00112034453,0.0,0.0
13727.3244469,7.51382352941,8.18333333333,0.00417985007,0.0,0.0
13728.4463019,7.51382352941,8.20666666667,0.0166057127,0.0,0.0
13729.5345089,7.51382352941,8.23,0.0309883213,0.0,0.0
13730.6538119,7.51382352941,8.25333333333,0.0435933214,0.0,0.0
13731.7338109,7.51382352941,8.27666666667,0.0538959089,0.0,0.0
13732.850739,7.51382352941,8.3,0.057699778,0.0,0.0
13733.9366338,7.51382352941,8.32333333333,0.0597493335,0.0,0.0
13735.057539,7.51382352941,8.34666666667,0.0609488517,0.0,0.0
13736.1375878,7.51382352941,8.37,0.0641387174,0.0,0.0
13737.256871,7.51382352941,8.39333333333,0.0678491117,0.0,0.0
13738.3370538,7.51382352941,8.41666666667,0.0712420425,0.0,0.0
13739.458257,7.51382352941,8.44,0.0745171422,0.0,0.0
13740.5382359,7.51382352941,8.46333333333,0.0754770001,0.0,0.0
13741.6556628,7.51382352941,8.48666666667,0.0768798504,0.0,0.0
13742.735497,7.51382352941,8.51,0.0778235745,0.0,0.0
13743.8581328,7.51382352941,8.53333333333,0.0783662656,0.0,0.0
13744.9389198,7.51382352941,8.55666666667,0.0785515899,0.0,0.0
13746.058883,7.51382352941,8.58,0.0785501761,0.0,0.0
13747.145294,7.51382352941,8.60333333333,0.0784862725,0.0,0.0
13748.2664049,7.51382352941,8.62666666667,0.0785046026,0.0,0.0
13749.345758,7.51382352941,8.65,0.0784012673,0.0,0.0
13750.4643528,7.51382352941,8.67333333333,0.0782512854,0.0,0.0
13751.5507648,7.51382352941,8.69666666667,0.0781814105,0.0,0.0
13752.6769629,7.51382352941,8.72,0.0782053054,0.0,0.0
13753.7560508,7.51382352941,8.74333333333,0.078098129,0.0,0.0
13754.8778939,7.51382352941,8.76666666667,0.0780065101,0.0,0.0
13755.9570379,7.51382352941,8.79,0.0778986247,0.0,0.0
13757.0733089,7.51382352941,8.81333333333,0.0778355187,0.0,0.0
13758.1559408,7.51382352941,8.83666666667,0.0775112456,0.0,0.0
13759.275672,7.51382352941,8.86,0.077582856,0.0,0.0
13760.3553209,7.51382352941,8.88333333333,0.077389064,0.0,0.0
13761.4797308,7.51382352941,8.90666666667,0.0772756548,0.0,0.0
13762.563988,7.51382352941,8.93,0.0770114356,0.0,0.0
13763.6805739,7.51382352941,8.95333333333,0.0768420547,0.0,0.0
13764.7737179,7.51382352941,8.97666666667,0.0765995722,0.0,0.0
13765.8891268,7.51382352941,9.0,0.0762600543,0.0,0.0
13766.970943,7.51382352941,9.02333333333,0.0760684763,0.0,0.0
13768.1144049,7.51382352941,9.04666666667,0.0755622167,0.0,0.0
13769.198586,7.51382352941,9.07,0.0754777742,0.0,0.0
13770.320863,7.51382352941,9.09333333333,0.0750627221,0.0,0.0
13771.4289119,7.51382352941,9.11666666667,0.0744461816,0.0,0.0
13772.527952,7.51382352941,9.14,0.0746655891,0.0,0.0
13773.608032,7.51382352941,9.16333333333,0.0744212036,0.0,0.0
13774.7289259,7.51382352941,9.18666666667,0.07359281,0.0,0.0
13775.808285,7.51382352941,9.21,0.0732403672,0.0,0.0
13776.9263229,7.51382352941,9.23333333333,0.0722665689,0.0,0.0
13778.0081198,7.51382352941,9.25666666667,0.0717295009,0.0,0.0
13779.1286778,7.51382352941,9.28,0.070603741,0.0,0.0
13780.2078619,7.51382352941,9.30333333333,0.0695159821,0.0,0.0
13781.3354468,7.51382352941,9.32666666667,0.0697164669,0.0,0.0
13782.4218779,7.51382352941,9.35,0.0688026303,0.0,0.0
13783.5387809,7.51382352941,9.37333333333,0.0677779456,0.0,0.0
13784.6262949,7.51382352941,9.39666666667,0.0650992399,0.0,0.0
13785.7372599,7.51382352941,9.42,0.0640359291,0.0,0.0
13786.8164928,7.51382352941,9.44333333333,0.0634379405,0.0,0.0
13787.9452748,7.51382352941,9.46666666667,0.0608283789,0.0,0.0
13789.03334,7.51382352941,9.49,0.0577977135,0.0,0.0
13790.1528099,7.51382352941,9.51333333333,0.0562342684,0.0,0.0
13791.2338359,7.51382352941,9.53666666667,0.0506344001,0.0,0.0
13792.3498478,7.51382352941,9.56,0.0474962771,0.0,0.0
13793.43028,7.51382352941,9.58333333333,0.0411382537,0.0,0.0
13794.5478489,7.51382352941,9.60666666667,0.0374396575,0.0,0.0
13795.6365569,7.51382352941,9.63,0.0332510762,0.0,0.0
13796.748832,7.51382352941,9.65333333333,0.0293800844,0.0,0.0
13797.8284578,7.51382352941,9.67666666667,0.0256555139,0.0,0.0
13798.973413,7.51382352941,9.7,0.0205064166,0.0,0.0
13800.1032689,7.51382352941,9.72333333333,0.0158872201,0.0,0.0
13801.1822548,7.51382352941,9.74666666667,0.012732675,0.0,0.0
13802.3112218,7.51382352941,9.77,0.010085841,0.0,0.0
13803.3920789,7.51382352941,9.79333333333,0.00753869602,0.0,0.0
13804.5089149,7.51382352941,9.81666666667,0.00689636109,0.0,0.0
13805.5891769,7.51382352941,9.84,0.00527003642,0.0,0.0
13806.7114899,7.51382352941,9.86333333333,0.00402296237,0.0,0.0
13807.7935159,7.51382352941,9.88666666667,0.00294329604,0.0,0.0
13808.9144628,7.51382352941,9.91,0.00229522195,0.0,0.0
13809.9942689,7.51382352941,9.93333333333,0.00156825138,0.0,0.0
13811.1142778,7.51382352941,9.95666666667,0.00114176112,0.0,0.0
13812.194206,7.51382352941,9.98,0.000830386645,0.0,0.0
13813.3174529,7.51382352941,10.0033333333,0.000615955856,0.0,0.0
13814.3975949,7.51382352941,10.0266666667,0.000453311138,0.0,0.0
13815.537025,7.51382352941,10.05,0.000303327802,0.0,0.0
13816.6171458,7.51382352941,10.0733333333,0.000213553924,0.0,0.0
13817.7377639,7.51382352941,10.0966666667,0.000173813091,0.0,0.0
13818.8172009,7.51382352941,10.12,0.000124573484,0.0,0.0
13819.9379518,7.51382352941,10.1433333333,0.000122180679,0.0,0.0
13821.018435,7.51382352941,10.1666666667,0.000123422858,0.0,0.0
13822.1347408,7.51382352941,10.19,0.000134604813,0.0,0.0
13823.2146678,7.51382352941,10.2133333333,0.000143260279,0.0,0.0
13824.3290088,7.51382352941,10.2366666667,0.000119059978,0.0,0.0
13825.4093518,7.51382352941,10.26,0.000136601317,0.0,0.0
13826.5315728,7.51382352941,10.2833333333,0.000118582882,0.0,0.0
13827.6121559,7.51382352941,10.3066666667,0.000115593489,0.0,0.0
13828.73434,7.51382352941,10.33,0.000123567493,0.0,0.0
13829.8138809,7.51382352941,10.3533333333,0.000121912475,0.0,0.0
13830.9375138,7.51382352941,10.3766666667,0.00012592096,0.0,0.0
13832.0169058,7.51382352941,10.4,0.000118153922,0.0,0.0
13833.1421719,7.51382352941,10.4233333333,0.00012055209,0.0,0.0
13834.2220218,7.51382352941,10.4466666667,0.00012342501,0.0,0.0
13835.34005,7.51382352941,10.47,0.000106350235,0.0,0.0
13836.4205599,7.51382352941,10.4933333333,0.000114180889,0.0,0.0
13837.5433829,7.51382352941,10.5166666667,0.00010903231,0.0,0.0
13838.6309419,7.51382352941,10.54,0.000102077848,0.0,0.0
13839.746208,7.51382352941,10.5633333333,9.95833749e-05,0.0,0.0
13840.8320768,7.51382352941,10.5866666667,9.86594953e-05,0.0,0.0
13841.9465048,7.51382352941,10.61,8.58882883e-05,0.0,0.0
13843.0358629,7.51382352941,10.6333333333,0.000114110401,0.0,0.0
13844.149148,7.51382352941,10.6566666667,6.90105883e-05,0.0,0.0
13845.2279379,7.51382352941,10.68,9.21331262e-05,0.0,0.0
13846.3679638,7.51382352941,10.7033333333,8.98647575e-05,0.0,0.0
13847.4476588,7.51382352941,10.7266666667,0.000116523405,0.0,0.0
13848.5686629,7.51382352941,10.75,0.000122696247,0.0,0.0
13849.650002,7.51382352941,10.7733333333,0.000134462105,0.0,0.0
13850.769717,7.51382352941,10.7966666667,0.000144570794,0.0,0.0
13851.8505099,7.51382352941,10.82,0.000145973086,0.0,0.0
13852.970645,7.51382352941,10.8433333333,0.000150555391,0.0,0.0
13854.051749,7.51382352941,10.8666666667,0.000157129672,0.0,0.0
13855.1726098,7.51382352941,10.89,0.000146229473,0.0,0.0
13856.2529688,7.51382352941,10.9133333333,0.000147108876,0.0,0.0
13857.3661058,7.51382352941,10.9366666667,0.000135546322,0.0,0.0
13858.4451458,7.51382352941,10.96,0.000112107219,0.0,0.0
13859.5663099,7.51382352941,10.9833333333,4.43155612e-05,0.0,0.0
13860.6451209,7.51382352941,11.0066666667,0.000142356374,0.0,0.0
13861.7688458,7.51382352941,11.03,0.000121683159,0.0,0.0
13862.847477,7.51382352941,11.0533333333,0.000107346978,0.0,0.0
13863.9745729,7.51382352941,11.0766666667,0.000101283318,0.0,0.0
13865.0612638,7.51382352941,11.1,0.000102457804,0.0,0.0
13866.1746368,7.51382352941,11.1233333333,0.000101330813,0.0,0.0
13867.2629719,7.51382352941,11.1466666667,9.5833652e-05,0.0,0.0
13868.3776398,7.51382352941,11.17,8.99904783e-05,0.0,0.0
13869.459713,7.51382352941,11.1933333333,9.55910097e-05,0.0,0.0
13870.577791,7.51382352941,11.2166666667,8.43968192e-05,0.0,0.0
13871.657275,7.51382352941,11.24,0.000101900972,0.0,0.0
13872.7802739,7.51382352941,11.2633333333,8.10979577e-05,0.0,0.0
13873.8622458,7.51382352941,11.2866666667,8.693275e-05,0.0,0.0
13874.9801679,7.51382352941,11.31,8.74291789e-05,0.0,0.0
13876.0595088,7.51382352941,11.3333333333,9.03813853e-05,0.0,0.0
13877.1861298,7.51382352941,11.3566666667,8.53162025e-05,0.0,0.0
13878.268328,7.51382352941,11.38,0.000118712263,0.0,0.0
13879.386487,7.51382352941,11.4033333333,0.000130266435,0.0,0.0
13880.4678118,7.51382352941,11.4266666667,0.000135074171,0.0,0.0
13881.5888739,7.51382352941,11.45,0.000155195274,0.0,0.0
13882.6685519,7.51382352941,11.4733333333,0.000167702998,0.0,0.0
13883.7916448,7.51382352941,11.4966666667,0.000167014215,0.0,0.0
13884.871779,7.51382352941,11.52,0.000177538761,0.0,0.0
